classe,fichier,contraste,bords,couleur,verdict
Fighter,mugen_12939.jpg,44.9,16.87,41.8,garde
Fighter,mugen_12940.jpg,46.1,17.93,42.1,garde
Fighter,mugen_12941.jpg,47.2,18.26,40.0,garde
Fighter,mugen_12942.jpg,49.3,17.27,43.4,garde
Fighter,mugen_12943.jpg,44.7,20.86,53.6,garde
Fighter,mugen_12944.jpg,43.8,17.45,37.3,garde
Fighter,mugen_12945.jpg,44.5,16.86,41.7,garde
Fighter,mugen_12946.jpg,43.5,16.71,40.8,garde
Fighter,mugen_12947.jpg,43.0,16.95,40.0,garde
Fighter,mugen_12948.jpg,42.5,16.86,41.1,garde
Fighter,mugen_12949.jpg,49.1,18.63,55.3,garde
Fighter,mugen_12950.jpg,46.6,17.74,37.3,doublon (dHash)
Fighter,mugen_12951.jpg,46.9,17.81,35.9,garde
Fighter,mugen_12952.jpg,50.7,18.42,43.2,garde
Fighter,mugen_12953.jpg,44.7,17.05,38.9,garde
Fighter,mugen_12954.jpg,41.1,17.69,37.5,garde
Fighter,mugen_12955.jpg,44.0,17.04,40.4,garde
Fighter,mugen_12956.jpg,43.8,17.15,41.7,doublon (dHash)
Fighter,mugen_12957.jpg,43.3,17.68,41.4,garde
Fighter,mugen_12958.jpg,45.1,17.81,40.2,garde
Fighter,mugen_12959.jpg,39.2,19.27,39.6,garde
Fighter,mugen_12960.jpg,40.5,19.30,35.9,garde
Fighter,mugen_12961.jpg,43.5,17.85,41.9,garde
Fighter,mugen_12962.jpg,44.6,17.04,43.9,garde
Fighter,mugen_12963.jpg,45.7,17.66,37.3,garde
Fighter,mugen_12964.jpg,52.8,18.37,43.3,garde
Fighter,mugen_12965.jpg,47.9,16.51,43.5,garde
Fighter,mugen_12966.jpg,52.0,17.70,40.2,garde
Fighter,mugen_12967.jpg,47.5,16.52,40.6,garde
Fighter,mugen_12968.jpg,46.9,16.41,43.0,garde
Fighter,mugen_12969.jpg,47.4,16.45,39.8,garde
Fighter,mugen_12970.jpg,47.0,16.34,40.7,garde
Fighter,naruto_12971.jpg,36.7,14.62,53.0,garde
Fighter,naruto_12972.jpg,49.8,17.66,39.2,garde
Fighter,naruto_12973.jpg,47.4,19.34,43.4,garde
Fighter,naruto_12974.jpg,48.6,20.11,43.1,garde
Fighter,naruto_12975.jpg,48.5,16.90,41.1,garde
Fighter,naruto_12976.jpg,44.5,18.13,47.3,garde
Fighter,naruto_12977.jpg,46.3,18.35,36.8,garde
Fighter,naruto_12978.jpg,32.2,10.66,31.5,garde
Fighter,naruto_12979.jpg,45.2,15.30,29.3,garde
Fighter,naruto_12980.jpg,68.8,19.43,50.1,garde
Fighter,naruto_12981.jpg,75.7,19.27,56.8,garde
Fighter,naruto_12982.jpg,40.8,15.44,32.9,garde
Fighter,naruto_12983.jpg,62.0,17.64,37.1,garde
Fighter,naruto_12984.jpg,47.6,14.69,35.6,garde
Fighter,naruto_12985.jpg,48.5,14.62,37.2,garde
Fighter,naruto_12986.jpg,60.7,17.62,31.9,garde
Fighter,naruto_12987.jpg,38.4,14.02,48.3,garde
Fighter,naruto_12988.jpg,38.7,13.16,46.5,garde
Fighter,naruto_12989.jpg,60.9,20.74,45.2,garde
Fighter,naruto_12990.jpg,79.3,23.74,37.4,garde
Fighter,naruto_12991.jpg,36.2,12.50,43.5,garde
Fighter,naruto_12992.jpg,53.1,16.48,31.5,garde
Fighter,naruto_12993.jpg,50.5,17.73,29.7,garde
Fighter,naruto_12994.jpg,61.3,18.19,37.4,garde
Fighter,naruto_12995.jpg,52.8,16.84,34.7,garde
Fighter,naruto_12996.jpg,55.8,19.77,37.7,garde
Fighter,naruto_12997.jpg,55.4,20.01,32.1,garde
Fighter,naruto_12998.jpg,58.7,21.36,34.9,doublon (dHash)
Fighter,naruto_12999.jpg,55.9,19.72,34.4,garde
Fighter,naruto_13000.jpg,67.9,14.65,26.0,garde
Fighter,naruto_13001.jpg,57.7,17.09,30.6,garde
Fighter,naruto_13002.jpg,54.6,19.87,26.6,garde
Fighter,naruto_13003.jpg,62.5,18.01,36.8,garde
Fighter,naruto_13004.jpg,54.0,18.23,35.1,garde
Fighter,naruto_13005.jpg,55.0,18.47,36.1,garde
Fighter,naruto_13006.jpg,63.3,16.54,36.5,garde
Fighter,naruto_13007.jpg,68.0,23.35,51.5,garde
Fighter,naruto_13008.jpg,58.9,15.77,37.4,garde
Fighter,naruto_13009.jpg,58.1,16.10,37.7,garde
Fighter,naruto_13010.jpg,62.3,18.08,36.1,garde
Fighter,naruto_13011.jpg,56.2,19.49,35.9,garde
Fighter,naruto_13012.jpg,55.0,19.03,36.0,garde
Fighter,naruto_13013.jpg,55.9,18.87,30.2,garde
Fighter,naruto_13014.jpg,44.9,17.91,45.3,garde
Fighter,naruto_13015.jpg,41.1,15.55,38.5,garde
Fighter,naruto_13016.jpg,40.5,16.11,40.8,garde
Fighter,naruto_13017.jpg,62.5,15.98,42.1,garde
Fighter,naruto_13018.jpg,60.0,15.27,40.5,garde
Fighter,naruto_13019.jpg,57.7,14.38,39.8,garde
Fighter,naruto_13020.jpg,63.0,17.69,36.1,garde
Fighter,naruto_13021.jpg,51.8,17.99,31.3,garde
Fighter,naruto_13022.jpg,44.1,17.49,43.1,garde
Fighter,naruto_13023.jpg,41.5,16.77,47.0,garde
Fighter,naruto_13024.jpg,39.0,16.74,44.5,garde
Fighter,naruto_13025.jpg,43.2,16.31,46.8,garde
Fighter,naruto_13026.jpg,42.8,15.99,44.1,garde
Fighter,naruto_13027.jpg,41.4,12.58,41.0,garde
Fighter,naruto_13028.jpg,39.4,13.25,39.8,garde
Fighter,naruto_13029.jpg,39.6,13.91,35.0,garde
Fighter,naruto_13030.jpg,48.5,11.40,29.0,garde
Fighter,naruto_13031.jpg,56.8,18.49,37.1,garde
Fighter,naruto_13032.jpg,53.5,18.59,32.6,garde
Fighter,naruto_13033.jpg,40.4,15.48,45.1,garde
Fighter,naruto_13034.jpg,40.4,15.55,43.5,garde
Fighter,naruto_13035.jpg,69.6,21.29,51.6,garde
Fighter,naruto_13036.jpg,55.2,16.63,28.9,garde
Fighter,naruto_13037.jpg,55.5,14.31,32.0,garde
Fighter,naruto_13038.jpg,45.4,12.99,31.3,garde
Fighter,naruto_13039.jpg,58.8,15.05,62.7,garde
Fighter,naruto_13040.jpg,39.1,12.16,34.0,garde
Fighter,naruto_13041.jpg,50.4,11.24,25.6,garde
Fighter,naruto_13042.jpg,60.2,11.53,34.3,garde
Fighter,naruto_13043.jpg,29.2,11.22,27.3,garde
Fighter,naruto_13044.jpg,41.1,12.52,29.0,garde
Fighter,naruto_13045.jpg,52.1,15.24,38.4,garde
Fighter,naruto_13046.jpg,56.3,15.40,28.9,garde
Fighter,naruto_13047.jpg,47.6,13.38,29.9,garde
Fighter,naruto_13048.jpg,49.6,11.48,24.8,garde
Fighter,naruto_13049.jpg,50.9,16.99,25.8,garde
Fighter,naruto_13050.jpg,36.3,9.76,22.6,garde
Fighter,naruto_13051.jpg,28.2,9.97,23.0,garde
Fighter,naruto_13052.jpg,41.8,13.09,20.8,garde
Fighter,naruto_13053.jpg,45.3,9.42,39.4,garde
Fighter,naruto_13054.jpg,28.8,9.37,28.1,garde
Fighter,naruto_13055.jpg,37.6,9.67,24.7,garde
Fighter,naruto_13056.jpg,40.7,12.75,30.6,garde
Fighter,naruto_13057.jpg,39.0,12.05,38.1,garde
Fighter,naruto_13058.jpg,30.7,8.93,21.6,garde
Fighter,naruto_13059.jpg,43.0,13.10,31.1,garde
Fighter,naruto_13060.jpg,62.8,15.47,54.8,garde
Fighter,naruto_13061.jpg,51.7,15.03,37.6,garde
Fighter,naruto_13062.jpg,64.7,17.79,28.6,garde
Fighter,naruto_13063.jpg,49.9,15.70,28.1,garde
Fighter,naruto_13064.jpg,50.2,15.57,24.1,garde
Fighter,naruto_13065.jpg,55.5,17.55,28.0,garde
Fighter,naruto_13066.jpg,54.8,15.63,27.7,garde
Fighter,naruto_13067.jpg,64.6,17.15,34.4,garde
Fighter,naruto_13068.jpg,58.0,15.94,37.9,garde
Fighter,naruto_13069.jpg,48.3,15.63,29.8,garde
Fighter,naruto_13070.jpg,54.0,17.36,31.7,garde
Fighter,naruto_13071.jpg,50.0,16.76,29.5,garde
Fighter,naruto_13072.jpg,50.5,16.07,42.3,garde
Fighter,naruto_13073.jpg,35.0,11.35,25.3,garde
Fighter,naruto_13074.jpg,50.5,17.23,30.0,garde
Fighter,naruto_13075.jpg,49.6,14.56,28.4,garde
Fighter,naruto_13076.jpg,50.9,15.66,31.0,garde
Fighter,naruto_13077.jpg,53.9,18.10,34.3,garde
Fighter,naruto_13078.jpg,60.2,15.15,63.4,garde
Fighter,naruto_13079.jpg,47.4,15.93,31.5,garde
Fighter,naruto_13080.jpg,50.6,15.97,36.7,garde
Fighter,naruto_13081.jpg,46.0,16.41,28.4,garde
Fighter,naruto_13082.jpg,51.2,16.73,37.1,garde
Fighter,naruto_13083.jpg,49.8,16.64,39.4,garde
Fighter,naruto_13084.jpg,52.1,17.83,44.8,garde
Fighter,naruto_13085.jpg,46.9,13.15,53.6,garde
Fighter,naruto_13086.jpg,45.9,12.81,36.3,garde
Fighter,naruto_13087.jpg,51.0,17.78,37.8,garde
Fighter,naruto_13088.jpg,51.2,19.13,33.9,garde
Fighter,naruto_13089.jpg,58.3,17.09,39.8,garde
Fighter,naruto_13090.jpg,52.0,18.12,33.3,garde
Fighter,naruto_13091.jpg,52.9,16.14,31.6,garde
Fighter,naruto_13092.jpg,54.4,13.15,29.6,garde
Fighter,naruto_13093.jpg,53.0,12.76,69.6,garde
Fighter,naruto_13094.jpg,52.4,14.60,29.5,garde
Fighter,naruto_13095.jpg,43.8,14.92,34.8,garde
Fighter,naruto_13096.jpg,43.7,13.90,30.2,garde
Fighter,naruto_13097.jpg,53.7,12.47,34.3,garde
Fighter,naruto_13098.jpg,55.9,14.40,26.2,garde
Fighter,naruto_13099.jpg,56.1,14.62,33.0,garde
Fighter,naruto_13100.jpg,52.0,11.95,24.0,garde
Fighter,naruto_13101.jpg,43.8,11.81,28.1,garde
Fighter,naruto_13102.jpg,48.1,11.56,24.5,garde
Fighter,naruto_13103.jpg,62.9,11.39,56.4,garde
Fighter,naruto_13104.jpg,50.4,10.73,23.8,garde
Fighter,naruto_13105.jpg,53.4,10.16,22.6,garde
Fighter,naruto_13106.jpg,52.6,10.14,25.2,garde
Fighter,naruto_13107.jpg,50.3,12.51,25.3,garde
Fighter,naruto_13108.jpg,40.7,10.47,25.6,garde
Fighter,naruto_13109.jpg,61.9,19.38,37.8,garde
Fighter,naruto_13110.jpg,34.8,11.03,28.2,garde
Fighter,naruto_13111.jpg,36.1,12.54,26.2,garde
Fighter,naruto_13112.jpg,54.9,13.44,33.9,garde
Fighter,naruto_13113.jpg,38.0,13.35,30.4,garde
Fighter,naruto_13114.jpg,40.4,11.45,39.5,garde
Fighter,naruto_13115.jpg,54.0,12.08,37.6,garde
Fighter,naruto_13116.jpg,66.0,15.98,59.8,garde
Fighter,naruto_13117.jpg,61.1,11.95,58.0,garde
Fighter,naruto_13118.jpg,36.1,10.69,27.6,garde
Fighter,naruto_13119.jpg,47.3,13.81,25.6,garde
Fighter,naruto_13120.jpg,49.5,13.45,24.7,garde
Fighter,naruto_13121.jpg,48.6,13.88,27.7,garde
Fighter,naruto_13122.jpg,51.3,14.21,27.7,garde
Fighter,naruto_13123.jpg,55.4,14.39,28.3,garde
Fighter,naruto_13124.jpg,51.8,18.67,31.4,garde
Fighter,naruto_13125.jpg,45.5,15.48,29.6,garde
Fighter,naruto_13126.jpg,63.2,14.54,40.2,garde
Fighter,naruto_13127.jpg,59.9,17.81,42.3,garde
Fighter,naruto_13128.jpg,65.2,18.83,36.5,garde
Fighter,naruto_13129.jpg,59.6,19.66,35.7,garde
Fighter,naruto_13130.jpg,59.7,15.66,36.3,garde
Fighter,naruto_13131.jpg,63.0,16.63,28.6,garde
Fighter,naruto_13132.jpg,57.9,16.46,39.3,garde
Fighter,naruto_13133.jpg,50.8,16.50,32.1,garde
Fighter,naruto_13134.jpg,51.9,16.89,29.9,garde
Fighter,naruto_13135.jpg,49.5,17.17,30.9,garde
Fighter,naruto_13136.jpg,51.5,17.13,39.7,garde
Fighter,naruto_13137.jpg,57.9,17.39,38.5,garde
Fighter,naruto_13138.jpg,46.4,13.27,42.3,garde
Fighter,naruto_13139.jpg,51.9,15.48,27.5,garde
Fighter,naruto_13140.jpg,58.6,13.30,24.1,garde
Fighter,naruto_13141.jpg,49.8,11.22,42.0,garde
Fighter,naruto_13142.jpg,55.9,13.40,39.6,garde
Fighter,naruto_13143.jpg,55.5,12.87,46.7,garde
Fighter,naruto_13144.jpg,59.4,19.55,35.0,garde
Fighter,naruto_13145.jpg,68.3,17.32,33.4,garde
Fighter,naruto_13146.jpg,74.4,14.49,26.2,garde
Fighter,naruto_13147.jpg,53.2,12.44,28.0,garde
Fighter,naruto_13148.jpg,53.2,17.05,32.9,garde
Fighter,naruto_13149.jpg,57.0,13.17,32.5,garde
Fighter,naruto_13150.jpg,57.0,16.37,41.4,garde
Fighter,naruto_13151.jpg,53.2,15.91,28.5,garde
Fighter,naruto_13152.jpg,63.0,16.30,35.1,garde
Fighter,naruto_13153.jpg,57.4,12.33,24.6,garde
Fighter,naruto_13154.jpg,54.9,11.53,29.1,garde
Fighter,naruto_13155.jpg,72.9,13.77,27.0,garde
Fighter,naruto_13156.jpg,71.5,13.17,30.7,garde
Fighter,naruto_13157.jpg,66.5,15.10,24.9,garde
Fighter,naruto_13158.jpg,46.3,10.64,43.0,garde
Fighter,naruto_13159.jpg,60.2,15.47,28.4,garde
Fighter,naruto_13160.jpg,51.9,16.32,30.1,garde
Fighter,naruto_13161.jpg,55.4,13.35,49.6,garde
Fighter,naruto_13162.jpg,56.0,15.35,26.9,garde
Fighter,naruto_13163.jpg,53.4,16.50,29.8,garde
Fighter,naruto_13164.jpg,53.2,13.53,44.5,garde
Fighter,naruto_13165.jpg,48.8,14.50,41.8,garde
Fighter,naruto_13166.jpg,49.1,14.61,30.7,garde
Fighter,naruto_13167.jpg,43.9,15.41,29.1,garde
Fighter,naruto_13168.jpg,48.5,17.19,29.4,garde
Fighter,naruto_13169.jpg,49.3,17.14,30.9,garde
Fighter,naruto_13170.jpg,51.6,16.55,34.9,garde
Fighter,naruto_13171.jpg,55.6,17.95,29.2,garde
Fighter,naruto_13172.jpg,44.8,16.04,36.0,garde
Fighter,naruto_13173.jpg,44.5,15.22,33.6,garde
Fighter,naruto_13174.jpg,49.3,16.37,46.4,garde
Fighter,naruto_13175.jpg,48.0,15.05,30.0,garde
Fighter,naruto_13176.jpg,52.4,14.87,29.3,garde
Fighter,naruto_13177.jpg,49.8,14.56,38.5,garde
Fighter,naruto_13178.jpg,55.4,12.03,28.6,garde
Fighter,naruto_13179.jpg,63.9,14.79,42.9,garde
Fighter,naruto_13180.jpg,61.7,14.71,51.1,garde
Fighter,naruto_13181.jpg,70.0,15.40,40.6,garde
Fighter,naruto_13182.jpg,54.6,14.43,37.4,garde
Fighter,naruto_13183.jpg,56.1,15.04,29.0,garde
Fighter,naruto_13184.jpg,49.6,12.29,26.8,garde
Fighter,naruto_13185.jpg,53.4,13.08,29.8,garde
Fighter,naruto_13186.jpg,62.6,12.72,30.4,garde
Fighter,naruto_13187.jpg,40.9,14.31,30.2,garde
Fighter,naruto_13188.jpg,45.4,11.55,31.1,garde
Fighter,naruto_13189.jpg,35.1,8.58,23.7,garde
Fighter,naruto_13190.jpg,45.1,11.40,30.5,garde
Fighter,naruto_13191.jpg,43.9,10.57,25.5,garde
Fighter,naruto_13192.jpg,51.3,10.79,24.6,garde
Fighter,naruto_13193.jpg,52.2,14.17,30.8,garde
Fighter,naruto_13194.jpg,51.3,15.70,29.3,garde
Fighter,naruto_13195.jpg,55.0,16.62,25.0,garde
Fighter,naruto_13196.jpg,42.9,14.73,25.7,garde
Fighter,naruto_13197.jpg,48.2,17.13,32.2,garde
Fighter,naruto_13198.jpg,49.1,15.41,29.9,garde
Fighter,naruto_13199.jpg,53.6,15.87,29.0,garde
Fighter,naruto_13200.jpg,48.8,14.30,43.9,garde
Fighter,naruto_13201.jpg,59.4,14.06,33.2,garde
Fighter,naruto_13202.jpg,56.1,12.68,26.7,garde
Fighter,naruto_13203.jpg,55.8,14.29,29.2,garde
Fighter,naruto_13204.jpg,58.7,15.70,39.3,garde
Fighter,naruto_13205.jpg,57.6,16.94,38.6,garde
Fighter,naruto_13206.jpg,54.4,13.79,27.4,garde
Fighter,naruto_13207.jpg,50.6,11.71,30.3,garde
Fighter,naruto_13208.jpg,49.8,13.21,22.8,garde
Fighter,naruto_13209.jpg,53.3,13.08,21.6,garde
Fighter,naruto_13210.jpg,56.9,15.06,25.1,garde
Fighter,naruto_13211.jpg,54.2,13.74,25.8,garde
Fighter,naruto_13212.jpg,53.0,13.71,32.4,garde
Fighter,naruto_13213.jpg,52.0,13.33,26.1,garde
Fighter,naruto_13214.jpg,66.6,13.39,41.1,garde
Fighter,naruto_13215.jpg,60.7,12.64,35.4,garde
Fighter,naruto_13216.jpg,68.4,12.66,37.0,garde
Fighter,naruto_13217.jpg,69.0,15.49,27.6,garde
Fighter,naruto_13218.jpg,61.2,14.05,33.2,garde
Fighter,naruto_13219.jpg,58.4,15.33,29.5,garde
Fighter,naruto_13220.jpg,62.8,13.66,31.5,garde
Fighter,naruto_13221.jpg,54.4,12.17,26.6,garde
Fighter,naruto_13222.jpg,42.5,11.59,27.9,garde
Fighter,naruto_13223.jpg,41.0,11.47,27.3,garde
Fighter,naruto_13224.jpg,48.9,13.98,37.1,garde
Fighter,naruto_13225.jpg,33.6,9.51,22.1,garde
Fighter,naruto_13226.jpg,40.8,10.78,23.7,garde
Fighter,naruto_13227.jpg,55.4,13.42,31.1,garde
Fighter,naruto_13228.jpg,49.7,13.42,32.8,garde
Fighter,naruto_13229.jpg,51.9,11.16,27.5,garde
Fighter,naruto_13230.jpg,46.6,11.21,27.4,garde
Fighter,naruto_13231.jpg,46.9,10.72,27.3,garde
Fighter,naruto_13232.jpg,52.0,12.76,39.3,garde
Fighter,naruto_13233.jpg,45.9,11.46,24.6,garde
Fighter,naruto_13234.jpg,57.6,15.09,35.2,garde
Fighter,naruto_13235.jpg,63.0,13.92,31.6,garde
Fighter,naruto_13236.jpg,53.3,14.54,27.1,garde
Fighter,naruto_13237.jpg,55.4,16.11,30.2,garde
Fighter,naruto_13238.jpg,54.0,14.59,31.2,garde
Fighter,naruto_13239.jpg,49.4,14.50,25.7,garde
Fighter,naruto_13240.jpg,49.6,13.92,25.8,garde
Fighter,naruto_13241.jpg,42.2,13.27,32.4,garde
Fighter,naruto_13242.jpg,49.1,11.72,28.2,garde
Fighter,naruto_13243.jpg,47.8,13.29,28.4,garde
Fighter,naruto_13244.jpg,43.6,12.38,28.2,garde
Fighter,naruto_13245.jpg,43.8,12.60,27.9,garde
Fighter,naruto_13246.jpg,45.6,13.46,27.9,garde
Fighter,naruto_13247.jpg,57.3,11.49,25.6,garde
Fighter,naruto_13248.jpg,52.5,15.42,29.5,garde
Fighter,naruto_13249.jpg,53.3,17.15,33.0,garde
Fighter,naruto_13250.jpg,44.4,14.33,28.3,garde
Fighter,naruto_13251.jpg,44.4,12.18,26.3,garde
Fighter,naruto_13252.jpg,59.4,15.27,40.1,garde
Fighter,naruto_13253.jpg,50.9,13.92,30.6,garde
Fighter,naruto_13254.jpg,55.6,12.11,25.0,garde
Fighter,naruto_13255.jpg,61.7,14.35,42.6,garde
Fighter,naruto_13256.jpg,54.3,14.37,36.6,garde
Fighter,naruto_13257.jpg,54.3,14.72,33.3,garde
Fighter,naruto_13258.jpg,54.1,13.39,24.1,garde
Fighter,naruto_13259.jpg,38.7,11.97,29.5,garde
Fighter,naruto_13260.jpg,40.6,13.80,33.0,garde
Fighter,naruto_13261.jpg,44.8,15.73,33.5,garde
Fighter,naruto_13262.jpg,60.9,17.75,38.8,garde
Fighter,naruto_13263.jpg,59.3,18.32,31.1,garde
Fighter,naruto_13264.jpg,50.7,17.78,37.0,garde
Fighter,naruto_13265.jpg,52.9,17.95,36.5,garde
Fighter,naruto_13266.jpg,50.3,10.66,23.0,garde
Fighter,neogeo_battle_coliseum_13267.jpg,59.6,20.81,33.1,garde
Fighter,neogeo_battle_coliseum_13268.jpg,56.4,20.80,33.1,garde
Fighter,neogeo_battle_coliseum_13269.jpg,58.4,21.69,37.8,garde
Fighter,neogeo_battle_coliseum_13270.jpg,58.8,22.20,33.9,garde
Fighter,neogeo_battle_coliseum_13271.jpg,57.3,21.81,34.1,doublon (dHash)
Fighter,neogeo_battle_coliseum_13272.jpg,55.5,21.52,43.1,garde
Fighter,neogeo_battle_coliseum_13273.jpg,54.7,22.15,34.1,garde
Fighter,neogeo_battle_coliseum_13274.jpg,55.3,22.29,44.0,garde
Fighter,neogeo_battle_coliseum_13275.jpg,55.5,21.36,37.5,garde
Fighter,neogeo_battle_coliseum_13276.jpg,54.8,22.26,34.8,garde
Fighter,neogeo_battle_coliseum_13277.jpg,59.4,23.26,34.0,garde
Fighter,neogeo_battle_coliseum_13278.jpg,54.6,21.66,35.1,garde
Fighter,neogeo_battle_coliseum_13279.jpg,59.5,22.81,35.5,garde
Fighter,neogeo_battle_coliseum_13280.jpg,55.8,21.17,33.5,garde
Fighter,neogeo_battle_coliseum_13281.jpg,56.1,21.14,36.2,garde
Fighter,neogeo_battle_coliseum_13282.jpg,57.0,20.52,36.5,garde
Fighter,neogeo_battle_coliseum_13283.jpg,55.1,21.00,35.5,garde
Fighter,neogeo_battle_coliseum_13284.jpg,58.9,20.41,41.8,garde
Fighter,neogeo_battle_coliseum_13285.jpg,53.9,21.54,38.2,garde
Fighter,neogeo_battle_coliseum_13286.jpg,59.8,20.22,37.3,garde
Fighter,neogeo_battle_coliseum_13287.jpg,53.3,19.95,35.8,garde
Fighter,neogeo_battle_coliseum_13288.jpg,55.1,20.40,35.8,garde
Fighter,neogeo_battle_coliseum_13289.jpg,56.5,20.66,35.7,garde
Fighter,neogeo_battle_coliseum_13290.jpg,59.3,18.66,33.6,garde
Fighter,neogeo_battle_coliseum_13291.jpg,55.3,19.88,35.0,garde
Fighter,neogeo_battle_coliseum_13292.jpg,58.5,20.42,45.6,garde
Fighter,neogeo_battle_coliseum_13293.jpg,56.4,20.74,37.0,garde
Fighter,neogeo_battle_coliseum_13294.jpg,56.9,20.06,35.2,garde
Fighter,neogeo_battle_coliseum_13295.jpg,57.6,20.45,43.0,garde
Fighter,neogeo_battle_coliseum_13296.jpg,58.2,20.45,33.5,garde
Fighter,neogeo_battle_coliseum_13297.jpg,51.6,20.68,32.7,garde
Fighter,neogeo_battle_coliseum_13298.jpg,61.9,22.13,47.9,garde
Fighter,neogeo_battle_coliseum_13299.jpg,53.7,21.00,35.9,garde
Fighter,neogeo_battle_coliseum_13300.jpg,56.7,21.98,40.2,garde
Fighter,neogeo_battle_coliseum_13301.jpg,61.1,20.88,43.4,garde
Fighter,neogeo_battle_coliseum_13302.jpg,54.6,19.59,37.6,garde
Fighter,neogeo_battle_coliseum_13303.jpg,55.5,19.18,33.3,garde
Fighter,neogeo_battle_coliseum_13304.jpg,57.7,20.56,39.0,garde
Fighter,neogeo_battle_coliseum_13305.jpg,57.1,19.45,30.7,garde
Fighter,neogeo_battle_coliseum_13306.jpg,62.8,21.21,30.8,garde
Fighter,neogeo_battle_coliseum_13307.jpg,64.6,21.41,31.8,garde
Fighter,neogeo_battle_coliseum_13308.jpg,64.8,22.13,32.6,doublon (dHash)
Fighter,neogeo_battle_coliseum_13309.jpg,63.2,21.46,36.5,garde
Fighter,neogeo_battle_coliseum_13310.jpg,63.1,22.65,33.3,garde
Fighter,neogeo_battle_coliseum_13311.jpg,69.3,21.82,51.3,garde
Fighter,neogeo_battle_coliseum_13312.jpg,64.5,22.33,35.2,garde
Fighter,neogeo_battle_coliseum_13313.jpg,67.8,21.68,35.2,garde
Fighter,neogeo_battle_coliseum_13314.jpg,65.5,22.53,32.8,garde
Fighter,neogeo_battle_coliseum_13315.jpg,65.7,22.79,31.9,garde
Fighter,neogeo_battle_coliseum_13316.jpg,63.6,22.03,32.5,garde
Fighter,neogeo_battle_coliseum_13317.jpg,65.1,19.91,30.7,garde
Fighter,neogeo_battle_coliseum_13318.jpg,63.3,22.91,33.6,garde
Fighter,neogeo_battle_coliseum_13319.jpg,63.9,21.61,37.7,garde
Fighter,neogeo_battle_coliseum_13320.jpg,62.2,21.32,45.4,garde
Fighter,neogeo_battle_coliseum_13321.jpg,65.9,22.20,38.3,garde
Fighter,neogeo_battle_coliseum_13322.jpg,62.4,19.97,34.4,garde
Fighter,neogeo_battle_coliseum_13323.jpg,62.8,19.97,33.7,garde
Fighter,neogeo_battle_coliseum_13324.jpg,63.2,21.21,36.4,doublon (dHash)
Fighter,neogeo_battle_coliseum_13325.jpg,63.6,21.51,36.5,garde
Fighter,neogeo_battle_coliseum_13326.jpg,64.3,21.46,34.2,garde
Fighter,neogeo_battle_coliseum_13327.jpg,64.1,20.33,34.5,garde
Fighter,neogeo_battle_coliseum_13328.jpg,61.9,21.20,34.4,garde
Fighter,neogeo_battle_coliseum_13329.jpg,62.8,20.98,36.2,garde
Fighter,neogeo_battle_coliseum_13330.jpg,61.8,21.54,35.7,garde
Fighter,neogeo_battle_coliseum_13331.jpg,61.9,21.92,36.7,garde
Fighter,neogeo_battle_coliseum_13332.jpg,62.4,21.35,36.3,garde
Fighter,neogeo_battle_coliseum_13333.jpg,64.2,21.18,39.5,garde
Fighter,neogeo_battle_coliseum_13334.jpg,64.3,21.04,34.9,garde
Fighter,neogeo_battle_coliseum_13335.jpg,63.4,21.12,35.8,doublon (dHash)
Fighter,neogeo_battle_coliseum_13336.jpg,64.2,21.54,35.4,garde
Fighter,neogeo_battle_coliseum_13337.jpg,62.8,21.01,37.1,doublon (dHash)
Fighter,neogeo_battle_coliseum_13338.jpg,63.5,20.96,35.0,doublon (dHash)
Fighter,neogeo_battle_coliseum_13339.jpg,63.6,21.00,37.6,doublon (dHash)
Fighter,neogeo_battle_coliseum_13340.jpg,66.3,21.05,42.5,doublon (dHash)
Fighter,neogeo_battle_coliseum_13341.jpg,63.9,21.69,37.1,doublon (dHash)
Fighter,neogeo_battle_coliseum_13342.jpg,63.8,21.17,37.2,doublon (dHash)
Fighter,neogeo_battle_coliseum_13343.jpg,63.9,20.43,34.7,doublon (dHash)
Fighter,neogeo_battle_coliseum_13344.jpg,64.5,21.35,38.7,doublon (dHash)
Fighter,neogeo_battle_coliseum_13345.jpg,63.8,21.76,38.0,doublon (dHash)
Fighter,neogeo_battle_coliseum_13346.jpg,63.7,22.43,37.0,doublon (dHash)
Fighter,neogeo_battle_coliseum_13347.jpg,63.4,21.13,36.4,doublon (dHash)
Fighter,neogeo_battle_coliseum_13348.jpg,63.1,21.47,36.4,doublon (dHash)
Fighter,neogeo_battle_coliseum_13349.jpg,64.2,21.49,37.8,doublon (dHash)
Fighter,neogeo_battle_coliseum_13350.jpg,64.3,21.55,38.5,doublon (dHash)
Fighter,neogeo_battle_coliseum_13351.jpg,64.6,21.09,38.0,doublon (dHash)
Fighter,neogeo_battle_coliseum_13352.jpg,64.2,21.73,39.3,garde
Fighter,neogeo_battle_coliseum_13353.jpg,63.1,20.66,36.8,doublon (dHash)
Fighter,neogeo_battle_coliseum_13354.jpg,64.5,21.76,36.9,garde
Fighter,neogeo_battle_coliseum_13355.jpg,63.4,20.35,37.5,doublon (dHash)
Fighter,neogeo_battle_coliseum_13356.jpg,63.1,19.72,37.3,garde
Fighter,neogeo_battle_coliseum_13357.jpg,62.0,21.55,38.8,garde
